header,ketinggian,temperature,kelembaban,tekanan,lintang,bujur,roll,pitch,yaw
OK,5.27,43.72,40.10,466.57,-6.976139,107.630264,2,-5,140.60
OK,4.93,43.72,40.10,466.59,-6.976139,107.630264,1,-4,141.00
OK,5.12,43.72,40.10,466.58,-6.976139,107.630264,0,-4,141.70
OK,5.25,43.72,40.10,466.57,-6.976139,107.630264,0,-5,142.00
OK,5.55,43.72,40.10,466.56,-6.976139,107.630264,1,-5,141.50
OK,4.98,43.72,40.10,466.59,-6.976139,107.630264,2,-5,140.80
OK,5.20,43.74,40.08,466.58,-6.976139,107.630264,1,-5,140.90
OK,5.09,43.74,40.08,466.58,-6.976139,107.630264,0,-4,141.60
OK,5.48,43.74,40.08,466.56,-6.976139,107.630264,0,-4,142.10
OK,5.32,43.74,40.08,466.57,-6.976139,107.630264,1,-5,141.80
OK,4.98,43.74,40.08,466.59,-6.976139,107.630264,1,-5,141.00
OK,4.99,43.74,40.08,466.59,-6.976139,107.630264,1,-5,140.70
OK,5.24,43.74,40.09,466.57,-6.976139,107.630264,1,-4,141.30
OK,5.08,43.74,40.09,466.58,-6.976139,107.630264,0,-4,142.00
OK,5.27,43.74,40.09,466.57,-6.976139,107.630264,0,-5,142.20
OK,5.37,43.74,40.09,466.57,-6.976139,107.630264,1,-5,141.40
OK,5.28,43.74,40.09,466.57,-6.976139,107.630264,1,-5,140.90
OK,5.22,43.74,40.09,466.58,-6.976139,107.630264,1,-4,140.90
OK,5.14,43.74,40.09,466.58,-6.976139,107.630264,0,-4,141.60
OK,5.07,43.72,40.09,466.58,-6.976139,107.630264,0,-4,142.10
OK,5.55,43.72,40.09,466.56,-6.976139,107.630264,1,-5,141.70
OK,5.30,43.72,40.09,466.57,-6.976139,107.630264,1,-5,141.10
OK,5.12,43.72,40.09,466.58,-6.976139,107.630264,1,-5,140.90
OK,4.80,43.72,40.09,466.60,-6.976139,107.630264,0,-4,141.50
OK,5.06,43.72,40.09,466.58,-6.976139,107.630264,0,-4,142.10
OK,5.24,43.74,40.09,466.57,-6.976139,107.630264,0,-5,142.00
OK,4.86,43.74,40.09,466.60,-6.976139,107.630264,1,-5,141.30
OK,5.14,43.74,40.09,466.58,-6.976140,107.630264,1,-5,140.90
OK,5.20,43.74,40.09,466.58,-6.976140,107.630264,1,-4,141.10
OK,5.12,43.74,40.09,466.58,-6.976140,107.630264,0,-4,141.80
OK,4.66,43.74,40.09,466.61,-6.976140,107.630264,0,-4,142.10
OK,5.50,43.74,40.06,466.56,-6.976140,107.630264,1,-5,141.60
OK,5.13,43.74,40.06,466.58,-6.976140,107.630264,1,-5,141.10
OK,5.13,43.74,40.06,466.58,-6.976140,107.630264,1,-4,141.10
