Peserta id,Waktu,Ketinggian,Temperature,Kelembaban,Tekanan,Arah Angin,Kecepatan Angin,Lintang,Bujur
621,16:13:27,0,32.24,62.03,465.77,0.00,0.00,-6.976937,107.630249
621,16:13:37,0,32.23,61.97,465.76,0.00,0.00,-6.976933,107.630249
