header,ketinggian,temperature,kelembaban,tekanan,lintang,bujur,roll,pitch,yaw
OK,-0.03,0.00,0.00,465.63,-6.976917,107.630149,4,-2,122.50
OK,-0.34,0.00,0.00,465.65,-6.976917,107.630142,3,-5,134.30
OK,-0.17,0.00,0.00,465.64,-6.976917,107.630142,1,-6,138.20
OK,-0.04,0.00,0.00,465.63,-6.976917,107.630142,2,-6,134.20
OK,-0.76,0.00,0.00,465.67,-6.976917,107.630142,1,-4,125.30
OK,-0.32,0.00,0.00,465.64,-6.976917,107.630142,3,-2,113.80
OK,-0.47,0.00,0.00,465.65,-6.976917,107.630142,3,-3,108.10
OK,-0.57,0.00,0.00,465.66,-6.976917,107.630142,1,-4,107.60
OK,-0.85,0.00,0.00,465.67,-6.976917,107.630142,0,-4,110.30
OK,-0.60,0.00,0.00,465.66,-6.976917,107.630142,0,-3,114.40
OK,-0.49,0.00,0.00,465.65,-6.976917,107.630142,1,-2,117.60
OK,-0.44,0.00,0.00,465.65,-6.976917,107.630142,2,-1,121.30
OK,-0.48,0.00,0.00,465.65,-6.976917,107.630142,2,-3,124.80
OK,-0.42,0.00,0.00,465.65,-6.976917,107.630142,0,-5,124.20
OK,-0.35,0.00,0.00,465.65,-6.976917,107.630142,0,-5,120.70
OK,-0.37,0.00,0.00,465.65,-6.976917,107.630142,0,-3,116.90
OK,-0.55,0.00,0.00,465.66,-6.976917,107.630142,1,-2,113.50
OK,-0.29,0.00,0.00,465.64,-6.976917,107.630142,2,-2,113.60
OK,-0.43,0.00,0.00,465.65,-6.976917,107.630142,1,-4,118.30
OK,-0.38,0.00,0.00,465.65,-6.976917,107.630142,0,-4,121.00
OK,-0.10,0.00,0.00,465.63,-6.976917,107.630142,0,-4,121.50
OK,-0.24,0.00,0.00,465.64,-6.976917,107.630142,1,-2,120.10
OK,-0.84,0.00,0.00,465.67,-6.976917,107.630142,2,-1,118.40
OK,-0.59,0.00,0.00,465.66,-6.976917,107.630142,2,-2,118.10
OK,-0.45,0.00,0.00,465.65,-6.976917,107.630142,1,-4,118.80
OK,-0.49,0.00,0.00,465.65,-6.976917,107.630142,0,-4,119.40
OK,-0.22,0.00,0.00,465.64,-6.976917,107.630142,0,-3,118.80
OK,-0.25,0.00,0.00,465.64,-6.976917,107.630142,1,-2,117.80
OK,-0.50,0.00,0.00,465.65,-6.976917,107.630142,2,-2,117.90
OK,-0.34,0.00,0.00,465.65,-6.976917,107.630142,1,-3,119.20
OK,-0.49,0.00,0.00,465.65,-6.976917,107.630142,0,-4,120.50
OK,-0.46,0.00,0.00,465.65,-6.976917,107.630142,0,-4,120.20
OK,-0.22,0.00,0.00,465.64,-6.976917,107.630142,1,-4,119.10
OK,-0.25,0.00,0.00,465.64,-6.976917,107.630142,0,0,118.50
OK,-0.31,0.00,0.00,465.64,-6.976917,107.630142,0,0,118.90
OK,-0.15,0.00,0.00,465.64,-6.976917,107.630142,0,-8,121.90
OK,-0.32,0.00,0.00,465.64,-6.976917,107.630142,1,-8,122.10
OK,-0.36,0.00,0.00,465.65,-6.976917,107.630142,0,2,127.10
OK,-0.22,0.00,0.00,465.64,-6.976917,107.630142,-3,0,139.40
OK,-0.24,0.00,0.00,465.64,-6.976917,107.630142,-2,-4,146.60
OK,-0.72,0.00,0.00,465.67,-6.976913,107.630149,0,-5,146.20
OK,-0.44,0.00,0.00,465.65,-6.976913,107.630149,0,-1,142.00
OK,-0.20,0.00,0.00,465.64,-6.976913,107.630149,-1,1,140.60
OK,-0.67,0.00,0.00,465.66,-6.976913,107.630149,-1,-1,142.20
OK,-0.21,0.00,0.00,465.64,-6.976913,107.630149,-4,-4,143.10
OK,-0.36,0.00,0.00,465.65,-6.976913,107.630149,0,-6,141.60
OK,-0.30,0.00,0.00,465.64,-6.976913,107.630157,3,-2,138.30
OK,-0.20,0.00,0.00,465.64,-6.976912,107.630157,-5,5,134.90
OK,-0.50,0.00,0.00,465.65,-6.976912,107.630157,-3,-2,134.40
OK,-0.66,0.00,0.00,465.66,-6.976912,107.630157,-1,-6,136.10
OK,-0.33,0.00,0.00,465.65,-6.976912,107.630157,0,0,140.40
OK,-0.17,0.00,0.00,465.64,-6.976912,107.630157,2,-1,145.90
OK,-0.35,0.00,0.00,465.65,-6.976912,107.630157,0,-5,147.50
OK,-0.37,0.00,0.00,465.65,-6.976909,107.630157,0,-5,142.60
OK,-0.38,0.00,0.00,465.65,-6.976909,107.630157,0,0,137.60
OK,-0.56,0.00,0.00,465.66,-6.976909,107.630157,2,0,139.60
OK,-0.25,0.00,0.00,465.64,-6.976909,107.630157,0,-4,146.70
OK,0.03,0.00,0.00,465.63,-6.976909,107.630157,-4,-5,149.80
OK,-0.32,0.00,0.00,465.64,-6.976909,107.630157,0,-4,144.80
OK,-0.15,0.00,0.00,465.64,-6.976909,107.630157,5,-1,142.70
OK,-0.24,0.00,0.00,465.64,-6.976912,107.630157,7,-1,149.50
OK,0.34,0.00,0.00,465.61,-6.976912,107.630157,2,-1,161.70
OK,0.15,0.00,0.00,465.62,-6.976912,107.630157,-2,-3,163.50
OK,0.69,0.00,0.00,465.59,-6.976912,107.630157,0,-1,154.80
OK,-0.09,0.00,0.00,465.63,-6.976912,107.630157,1,-2,145.10
OK,-0.06,0.00,0.00,465.63,-6.976912,107.630157,0,-7,137.80
OK,0.21,0.00,0.00,465.62,-6.976912,107.630157,2,-5,133.10
OK,0.16,0.00,0.00,465.62,-6.976912,107.630157,-7,1,135.90
OK,0.05,0.00,0.00,465.62,-6.976912,107.630157,-5,-1,139.40
OK,0.22,0.00,0.00,465.61,-6.976912,107.630157,4,-14,147.70
OK,0.02,0.00,0.00,465.63,-6.976912,107.630157,18,-28,149.80
OK,0.20,0.00,0.00,465.62,-6.976912,107.630157,8,-17,145.40
OK,0.32,0.00,0.00,465.61,-6.976912,107.630157,3,-7,146.10
OK,0.36,0.00,0.00,465.61,-6.976913,107.630157,10,-4,153.70
OK,0.25,0.00,0.00,465.61,-6.976913,107.630157,4,-3,161.40
OK,0.91,0.00,0.00,465.58,-6.976913,107.630157,8,-6,166.70
OK,0.69,0.00,0.00,465.59,-6.976913,107.630157,6,-3,165.00
OK,0.59,0.00,0.00,465.59,-6.976913,107.630157,0,-5,165.20
OK,0.44,0.00,0.00,465.60,-6.976913,107.630157,-1,-10,166.40
OK,0.91,0.00,0.00,465.58,-6.976921,107.630165,6,-14,166.40
OK,0.19,0.00,0.00,465.62,-6.976921,107.630165,12,-12,165.30
OK,0.04,0.00,0.00,465.63,-6.976921,107.630165,11,-9,168.20
OK,0.32,0.00,0.00,465.61,-6.976921,107.630165,12,-18,179.40
OK,0.12,0.00,0.00,465.62,-6.976921,107.630165,3,-28,190.20
OK,0.91,0.00,0.00,465.58,-6.976921,107.630165,-2,-24,186.80
OK,0.33,0.00,0.00,465.61,-6.976921,107.630165,3,-19,175.70
OK,0.71,0.00,0.00,465.59,-6.976926,107.630165,14,-10,154.90
OK,0.31,0.00,0.00,465.61,-6.976926,107.630165,20,-7,149.10
OK,0.33,0.00,0.00,465.61,-6.976926,107.630165,13,-10,147.00
OK,0.44,0.00,0.00,465.60,-6.976926,107.630165,7,-14,137.20
OK,0.76,0.00,0.00,465.59,-6.976926,107.630165,7,-12,126.70
OK,0.27,0.00,0.00,465.61,-6.976926,107.630165,5,-9,124.00
OK,0.58,0.00,0.00,465.60,-6.976929,107.630172,11,-9,125.20
OK,0.10,0.00,0.00,465.62,-6.976929,107.630172,14,-11,133.90
OK,0.22,0.00,0.00,465.61,-6.976929,107.630172,7,-10,148.30
OK,0.59,0.00,0.00,465.59,-6.976929,107.630172,5,-5,156.80
OK,0.72,0.00,0.00,465.59,-6.976929,107.630172,10,-12,178.40
OK,0.83,0.00,0.00,465.58,-6.976929,107.630172,9,-16,190.10
OK,0.14,0.00,0.00,465.62,-6.976929,107.630172,9,-19,195.80
OK,0.33,0.00,0.00,465.61,-6.976931,107.630172,3,-28,200.00
OK,0.38,0.00,0.00,465.61,-6.976931,107.630172,-2,-34,201.60
OK,0.39,0.00,0.00,465.61,-6.976931,107.630172,-3,-30,198.00
OK,0.29,0.00,0.00,465.61,-6.976931,107.630172,-2,-23,190.10
OK,0.45,0.00,0.00,465.60,-6.976931,107.630172,-2,-20,181.40
OK,0.28,0.00,0.00,465.61,-6.976931,107.630172,0,-15,172.70
OK,0.52,0.00,0.00,465.60,-6.976929,107.630165,2,-12,165.60
OK,0.29,0.00,0.00,465.61,-6.976929,107.630165,3,-10,160.40
OK,0.40,0.00,0.00,465.61,-6.976929,107.630165,5,-11,157.90
OK,0.23,0.00,0.00,465.61,-6.976929,107.630165,2,-9,154.40
OK,0.62,0.00,0.00,465.59,-6.976929,107.630165,0,-14,158.70
OK,0.59,0.00,0.00,465.59,-6.976929,107.630165,4,-18,163.10
OK,0.54,0.00,0.00,465.60,-6.976929,107.630172,2,-22,168.70
OK,0.36,0.00,0.00,465.61,-6.976930,107.630172,6,-26,165.90
OK,0.89,0.00,0.00,465.58,-6.976930,107.630172,10,-20,148.80
OK,0.51,0.00,0.00,465.60,-6.976930,107.630172,9,-9,145.60
OK,0.41,0.00,0.00,465.60,-6.976930,107.630172,3,-4,153.00
OK,0.75,0.00,0.00,465.59,-6.976930,107.630172,2,-4,152.50
OK,0.50,0.00,0.00,465.60,-6.976930,107.630172,1,0,148.80
OK,0.85,0.00,0.00,465.58,-6.976929,107.630172,0,0,150.80
OK,0.73,0.00,0.00,465.59,-6.976929,107.630172,0,-1,156.80
OK,0.27,0.00,0.00,465.61,-6.976929,107.630172,0,0,161.30
OK,0.42,0.00,0.00,465.60,-6.976929,107.630172,0,0,162.00
OK,0.59,0.00,0.00,465.59,-6.976929,107.630172,0,-1,157.20
OK,0.44,0.00,0.00,465.60,-6.976929,107.630172,0,-4,152.90
OK,0.69,0.00,0.00,465.59,-6.976928,107.630172,3,-4,146.30
OK,0.27,0.00,0.00,465.61,-6.976928,107.630172,3,-3,144.40
OK,0.72,0.00,0.00,465.59,-6.976928,107.630172,2,3,143.50
OK,0.32,0.00,0.00,465.61,-6.976928,107.630172,-2,3,147.50
OK,0.63,0.00,0.00,465.59,-6.976928,107.630172,3,-12,220.00
OK,0.93,0.00,0.00,465.58,-6.976928,107.630172,10,-38,257.10
OK,0.45,0.00,0.00,465.60,-6.976928,107.630172,15,-59,266.70
OK,0.25,0.00,0.00,465.61,-6.976928,107.630172,15,-75,271.20
OK,0.31,0.00,0.00,465.61,-6.976928,107.630172,14,-84,266.20
OK,0.54,0.00,0.00,465.60,-6.976928,107.630172,9,-87,264.10
OK,-0.04,0.00,0.00,465.63,-6.976928,107.630172,2,-87,262.00
OK,0.82,0.00,0.00,465.58,-6.976928,107.630172,0,-80,270.50
OK,0.50,0.00,0.00,465.60,-6.976928,107.630172,7,-84,258.90
OK,0.54,0.00,0.00,465.60,-6.976931,107.630172,-4,-83,256.90
