header,ketinggian,temperature,kelembaban,tekanan,lintang,bujur,roll,pitch,yaw
OK,-1.42,32.29,60.65,465.78,-6.976935,107.630210,1,-3,302.40
OK,-1.36,32.29,60.65,465.78,-6.976935,107.630210,1,-3,302.50
OK,-1.42,32.29,60.65,465.78,-6.976935,107.630210,1,-3,302.50
OK,-1.32,32.27,60.66,465.78,-6.976935,107.630210,1,-3,302.50
OK,-1.29,32.27,60.66,465.78,-6.976935,107.630218,1,-3,302.50
OK,-1.41,32.27,60.66,465.78,-6.976935,107.630218,1,-3,302.50
OK,-1.51,32.27,60.66,465.79,-6.976935,107.630218,1,-3,302.50
OK,-1.64,32.27,60.66,465.79,-6.976935,107.630218,1,-3,302.50
OK,-1.48,32.27,60.66,465.79,-6.976935,107.630218,1,-3,302.50
OK,-1.68,32.29,60.65,465.80,-6.976935,107.630218,1,-3,302.50
OK,-1.73,32.29,60.65,465.80,-6.976935,107.630218,1,-3,302.40
OK,-1.35,32.29,60.65,465.78,-6.976934,107.630218,1,-3,302.50
OK,-1.57,32.29,60.65,465.79,-6.976934,107.630218,1,-3,302.50
OK,-1.28,32.29,60.65,465.77,-6.976934,107.630218,1,-3,302.50
OK,-1.45,32.29,60.65,465.78,-6.976934,107.630218,1,-3,302.50
OK,-1.43,32.29,60.65,465.78,-6.976934,107.630218,1,-3,302.50
OK,-1.48,32.27,60.61,465.79,-6.976934,107.630218,1,-4,302.50
OK,-1.30,32.27,60.61,465.78,-6.976934,107.630218,1,-3,302.50
OK,-1.30,32.27,60.61,465.78,-6.976934,107.630218,1,-3,302.50
OK,-1.37,32.27,60.61,465.78,-6.976934,107.630218,1,-3,302.40
OK,-1.66,32.27,60.61,465.80,-6.976934,107.630218,1,-3,302.40
OK,-1.40,32.27,60.61,465.78,-6.976934,107.630218,1,-3,302.40
OK,-1.45,32.27,60.69,465.78,-6.976934,107.630218,1,-3,302.50
OK,-1.87,32.27,60.69,465.81,-6.976934,107.630218,1,-3,302.50
OK,-1.10,32.27,60.69,465.76,-6.976934,107.630218,1,-3,302.40
OK,-1.68,32.27,60.69,465.80,-6.976934,107.630218,1,-3,302.40
OK,-1.57,32.27,60.69,465.79,-6.976934,107.630218,1,-3,302.50
OK,-1.23,32.27,60.69,465.77,-6.976934,107.630218,1,-3,302.50
OK,-1.30,32.27,60.69,465.78,-6.976934,107.630218,1,-3,302.50
OK,-1.55,32.29,60.65,465.79,-6.976934,107.630218,1,-3,302.50
OK,-1.69,32.29,60.65,465.80,-6.976935,107.630218,1,-3,302.40
OK,-1.38,32.29,60.65,465.78,-6.976935,107.630218,1,-3,302.50
OK,-1.16,32.29,60.65,465.77,-6.976935,107.630218,1,-3,302.50
OK,-1.32,32.29,60.65,465.78,-6.976935,107.630218,1,-3,302.50
OK,-1.35,32.29,60.65,465.78,-6.976935,107.630218,1,-3,302.50
OK,-1.24,32.29,60.66,465.77,-6.976935,107.630218,1,-3,302.50
OK,-1.52,32.29,60.66,465.79,-6.976935,107.630218,1,-3,302.50
OK,-1.42,32.29,60.66,465.78,-6.976934,107.630218,1,-3,302.50
OK,-1.52,32.29,60.66,465.79,-6.976934,107.630218,1,-3,302.50
OK,-1.44,32.29,60.66,465.78,-6.976934,107.630218,1,-3,302.60
OK,-1.35,32.29,60.66,465.78,-6.976934,107.630218,1,-3,302.50
OK,-1.63,32.29,60.66,465.79,-6.976934,107.630218,1,-3,302.40
OK,-1.34,32.29,60.69,465.78,-6.976934,107.630218,1,-3,302.50
OK,-1.64,32.29,60.69,465.79,-6.976935,107.630218,1,-3,302.50
OK,-1.59,32.29,60.69,465.79,-6.976935,107.630218,1,-3,302.50
OK,-1.32,32.29,60.69,465.78,-6.976935,107.630218,1,-3,302.50
OK,-1.49,32.29,60.69,465.79,-6.976935,107.630218,1,-3,302.50
OK,-1.44,32.29,60.69,465.78,-6.976935,107.630218,1,-3,302.50
OK,-1.57,32.27,60.67,465.79,-6.976935,107.630218,1,-3,302.50
OK,-1.28,32.27,60.67,465.77,-6.976935,107.630218,1,-3,302.50
OK,-1.43,32.27,60.67,465.78,-6.976935,107.630218,1,-3,302.50
OK,-1.17,32.27,60.67,465.77,-6.976935,107.630218,1,-3,302.50
OK,-1.73,32.27,60.67,465.80,-6.976935,107.630218,1,-3,302.50
OK,-1.22,32.27,60.67,465.77,-6.976935,107.630218,1,-3,302.50
OK,-1.23,32.27,60.67,465.77,-6.976935,107.630218,1,-3,302.50
OK,-1.53,32.29,60.69,465.79,-6.976935,107.630218,1,-3,302.50
OK,-1.40,32.29,60.69,465.78,-6.976935,107.630218,1,-3,302.50
OK,-1.40,32.29,60.69,465.78,-6.976935,107.630218,1,-3,302.50
OK,-1.19,32.29,60.69,465.77,-6.976935,107.630218,1,-3,302.50
OK,-1.39,32.29,60.69,465.78,-6.976935,107.630218,1,-3,302.50
OK,-1.53,32.29,60.69,465.79,-6.976935,107.630218,1,-3,302.50
OK,-1.50,32.27,60.68,465.79,-6.976935,107.630218,1,-3,302.40
OK,-1.29,32.27,60.68,465.78,-6.976935,107.630218,1,-3,302.40
OK,-1.29,32.27,60.68,465.77,-6.976935,107.630218,1,-3,302.50
OK,-1.41,32.27,60.68,465.78,-6.976935,107.630218,1,-3,302.50
OK,-1.51,32.27,60.68,465.79,-6.976935,107.630218,1,-3,302.50
OK,-1.43,32.27,60.68,465.78,-6.976935,107.630218,1,-3,302.50
OK,-1.46,32.29,60.72,465.78,-6.976935,107.630218,1,-3,302.50
OK,-1.36,32.29,60.72,465.78,-6.976935,107.630218,1,-3,302.50
OK,-1.24,32.29,60.72,465.77,-6.976935,107.630218,1,-3,302.50
OK,-1.60,32.29,60.72,465.79,-6.976935,107.630218,1,-3,302.50
OK,-1.10,32.29,60.72,465.76,-6.976935,107.630218,1,-3,302.50
OK,-1.47,32.29,60.72,465.79,-6.976935,107.630218,1,-3,302.50
OK,-2.01,32.29,60.72,465.82,-6.976935,107.630218,1,-3,302.50
OK,-1.57,32.26,60.76,465.79,-6.976935,107.630218,1,-3,302.50
OK,-1.36,32.26,60.76,465.78,-6.976935,107.630218,1,-3,302.40
OK,-1.14,32.26,60.76,465.77,-6.976935,107.630218,1,-3,302.40
OK,-1.87,32.26,60.76,465.81,-6.976935,107.630218,1,-3,302.50
OK,-1.83,32.26,60.76,465.80,-6.976935,107.630218,1,-3,302.50
OK,-1.59,32.26,60.76,465.79,-6.976935,107.630218,1,-3,302.50
OK,-1.48,32.27,60.77,465.79,-6.976935,107.630218,1,-3,302.50
OK,-1.59,32.27,60.77,465.79,-6.976935,107.630218,1,-3,302.60
