Peserta id,Waktu,Ketinggian,Temperature,Kelembaban,Tekanan,Arah Angin,Kecepatan Angin,Lintang,Bujur
621,16:27:24,63,32.33,60.54,465.76,0.00,0.00,-6.976931,107.630233
621,16:27:34,128,32.32,60.59,465.76,0.00,0.00,-6.976926,107.630218
