header,ketinggian,temperature,kelembaban,tekanan,lintang,bujur,roll,pitch,yaw
OK,7.90,41.29,39.26,466.08,-6.976176,107.630195,-1,-3,95.10
OK,7.63,41.29,39.26,466.10,-6.976176,107.630195,0,-4,94.30
OK,7.88,41.29,39.26,466.08,-6.976176,107.630195,2,-4,93.10
OK,7.83,41.29,39.26,466.08,-6.976176,107.630195,3,-4,92.80
OK,8.19,41.26,39.23,466.06,-6.976176,107.630195,0,-3,93.70
OK,7.96,41.26,39.23,466.08,-6.976176,107.630195,0,-3,94.20
OK,8.10,41.26,39.23,466.07,-6.976177,107.630187,0,-4,93.70
OK,7.64,41.26,39.23,466.09,-6.976177,107.630187,1,-4,92.50
OK,7.58,41.26,39.23,466.10,-6.976177,107.630187,3,-4,92.10
OK,7.96,41.26,39.23,466.08,-6.976177,107.630187,2,-4,93.30
OK,8.25,41.26,39.13,466.06,-6.976177,107.630187,0,-3,95.10
OK,7.95,41.26,39.13,466.08,-6.976177,107.630187,0,-3,94.90
OK,7.91,41.26,39.13,466.08,-6.976177,107.630187,0,-4,93.30
OK,8.14,41.26,39.13,466.07,-6.976177,107.630187,2,-4,91.80
OK,7.83,41.26,39.13,466.08,-6.976177,107.630187,2,-4,91.80
OK,7.98,41.26,39.13,466.08,-6.976177,107.630187,1,-3,93.40
OK,7.83,41.26,39.13,466.08,-6.976177,107.630187,0,-3,94.80
OK,8.29,41.28,39.00,466.06,-6.976177,107.630187,0,-4,94.40
OK,8.01,41.28,39.00,466.07,-6.976177,107.630187,1,-4,93.10
OK,8.00,41.28,39.00,466.08,-6.976178,107.630187,2,-4,92.40
OK,8.00,41.28,39.00,466.07,-6.976178,107.630187,1,-4,93.00
OK,7.64,41.28,39.00,466.10,-6.976178,107.630187,0,-3,94.00
OK,7.90,41.28,39.00,466.08,-6.976178,107.630187,0,-4,94.10
OK,8.20,41.29,38.99,466.06,-6.976178,107.630187,1,-4,92.70
OK,7.90,41.29,38.99,466.08,-6.976178,107.630187,2,-4,92.20
OK,8.19,41.29,38.99,466.06,-6.976179,107.630187,2,-4,92.70
OK,8.16,41.29,38.99,466.07,-6.976179,107.630187,0,-4,93.80
OK,7.47,41.29,38.99,466.10,-6.976179,107.630187,0,-4,94.30
OK,8.27,41.29,38.99,466.06,-6.976179,107.630187,0,-4,93.60
OK,8.23,41.29,38.99,466.06,-6.976179,107.630187,1,-4,92.40
OK,7.91,41.28,38.89,466.08,-6.976179,107.630187,2,-4,92.20
OK,7.87,41.28,38.89,466.08,-6.976179,107.630187,1,-4,93.40
OK,7.97,41.28,38.89,466.08,-6.976178,107.630180,0,-4,94.50
OK,7.66,41.28,38.89,466.09,-6.976178,107.630180,0,-4,94.20
OK,7.73,41.28,38.89,466.09,-6.976178,107.630180,1,-4,93.00
OK,7.68,41.28,38.89,466.09,-6.976178,107.630180,2,-4,92.00
OK,8.40,41.26,38.82,466.05,-6.976178,107.630180,2,-4,93.00
OK,7.69,41.26,38.82,466.09,-6.976178,107.630180,0,-4,94.20
OK,7.81,41.26,38.82,466.09,-6.976178,107.630180,0,-4,94.70
OK,7.80,41.26,38.82,466.09,-6.976178,107.630180,0,-4,93.80
OK,7.96,41.26,38.82,466.08,-6.976178,107.630180,1,-4,92.40
OK,8.10,41.26,38.82,466.07,-6.976178,107.630180,2,-4,92.10
OK,7.88,41.26,38.82,466.08,-6.976178,107.630180,1,-4,93.10
OK,8.45,41.29,38.74,466.05,-6.976178,107.630180,0,-4,94.40
OK,7.91,41.29,38.74,466.08,-6.976178,107.630180,0,-4,94.20
OK,7.96,41.29,38.74,466.08,-6.976178,107.630180,1,-4,92.90
OK,7.53,41.29,38.74,466.10,-6.976178,107.630180,2,-4,92.20
OK,7.77,41.29,38.74,466.09,-6.976178,107.630180,1,-4,92.70
OK,8.02,41.29,38.74,466.07,-6.976178,107.630180,0,-4,93.70
OK,7.60,41.29,38.70,466.10,-6.976178,107.630180,0,-4,94.00
OK,8.11,41.29,38.70,466.07,-6.976178,107.630180,0,-4,93.20
OK,8.00,41.29,38.70,466.08,-6.976178,107.630180,2,-4,92.40
OK,8.20,41.29,38.70,466.06,-6.976178,107.630180,2,-4,92.70
OK,7.63,41.29,38.70,466.10,-6.976178,107.630180,0,-4,93.50
OK,8.00,41.29,38.70,466.08,-6.976178,107.630180,0,-4,94.10
OK,7.87,41.29,38.70,466.08,-6.976178,107.630180,0,-4,93.50
OK,8.02,41.29,38.58,466.07,-6.976178,107.630180,1,-4,92.30
OK,8.05,41.29,38.58,466.07,-6.976178,107.630180,2,-4,92.20
OK,8.08,41.29,38.58,466.07,-6.976177,107.630180,1,-4,93.20
OK,7.92,41.29,38.58,466.08,-6.976177,107.630180,0,-4,94.10
OK,7.86,41.29,38.58,466.08,-6.976177,107.630180,0,-4,94.00
OK,7.72,41.29,38.58,466.09,-6.976177,107.630180,0,-4,93.00
OK,8.33,41.29,38.52,466.06,-6.976177,107.630180,2,-4,92.10
OK,8.18,41.29,38.52,466.07,-6.976177,107.630180,1,-4,92.60
OK,7.94,41.29,38.52,466.08,-6.976177,107.630180,0,-4,93.80
OK,7.89,41.29,38.52,466.08,-6.976177,107.630180,0,-4,94.20
OK,7.88,41.29,38.52,466.08,-6.976177,107.630180,0,-4,93.40
OK,8.29,41.29,38.52,466.06,-6.976177,107.630180,1,-4,92.40
OK,7.78,41.29,38.52,466.09,-6.976177,107.630180,2,-4,92.10
OK,7.91,41.29,38.50,466.08,-6.976177,107.630180,1,-4,93.20
OK,7.84,41.29,38.50,466.08,-6.976177,107.630172,0,-4,94.00
OK,7.76,41.29,38.50,466.09,-6.976177,107.630172,0,-4,94.00
OK,8.07,41.29,38.50,466.07,-6.976177,107.630172,1,-4,93.20
OK,7.95,41.29,38.50,466.08,-6.976177,107.630172,1,-4,92.60
OK,8.21,41.29,38.50,466.06,-6.976177,107.630172,1,-4,93.10
OK,7.86,41.29,38.46,466.08,-6.976177,107.630172,0,-4,94.30
OK,8.00,41.29,38.46,466.07,-6.976177,107.630172,0,-4,94.30
OK,8.15,41.29,38.46,466.07,-6.976178,107.630172,0,-4,93.50
OK,8.25,41.29,38.46,466.06,-6.976178,107.630172,1,-4,92.60
OK,7.94,41.29,38.46,466.08,-6.976178,107.630172,1,-4,92.50
OK,7.76,41.29,38.46,466.09,-6.976178,107.630172,1,-4,93.40
OK,8.14,41.29,38.46,466.07,-6.976178,107.630172,0,-4,94.20
OK,7.72,41.28,38.33,466.09,-6.976178,107.630172,0,-4,93.90
OK,7.95,41.28,38.33,466.08,-6.976178,107.630172,1,-4,92.90
OK,7.98,41.28,38.33,466.08,-6.976178,107.630172,1,-4,92.50
OK,8.29,41.28,38.33,466.06,-6.976178,107.630172,1,-4,93.00
OK,8.00,41.28,38.33,466.08,-6.976178,107.630172,0,-4,94.00
OK,8.14,41.28,38.33,466.07,-6.976178,107.630172,0,-4,94.10
OK,7.82,41.28,38.31,466.08,-6.976178,107.630172,1,-4,93.20
OK,8.35,41.28,38.31,466.06,-6.976178,107.630172,1,-4,92.40
OK,8.22,41.28,38.31,466.06,-6.976179,107.630172,1,-4,92.70
OK,7.83,41.28,38.31,466.08,-6.976179,107.630172,0,-4,93.40
OK,8.20,41.28,38.31,466.06,-6.976179,107.630172,0,-4,93.70
OK,7.80,41.28,38.31,466.09,-6.976179,107.630172,0,-4,93.30
