Peserta id,Waktu,Ketinggian,Temperature,Kelembaban,Tekanan,Arah Angin,Kecepatan Angin,Lintang,Bujur
621,16:14:19,63,32.24,61.83,465.77,0.00,0.00,-6.976979,107.630256
621,16:14:29,127,32.27,61.85,465.77,180.00,0.22,-6.976995,107.630256
