Peserta id,Waktu,Ketinggian,Temperature,Kelembaban,Tekanan,Arah Angin,Kecepatan Angin,Lintang,Bujur
621,16:36:00,64,32.27,60.68,465.77,0.00,0.00,-6.976935,107.630218
621,16:36:10,128,32.29,60.79,465.78,0.00,0.00,-6.976934,107.630226
