Peserta id,Waktu,Ketinggian,Temperature,Kelembaban,Tekanan,Arah Angin,Kecepatan Angin,Lintang,Bujur
621,16:10:17,0,32.16,61.83,465.77,0.00,0.00,-6.976940,107.630218
621,16:10:27,0,32.16,61.77,465.79,0.00,0.00,-6.976948,107.630218
