Peserta id,Waktu,Ketinggian,Temperature,Kelembaban,Tekanan,Arah Angin,Kecepatan Angin,Lintang,Bujur
621,14:30:27,0.06,32.11,66.81,465.60,56.11,1.99,-6.975966,107.630302
621,14:30:37,0.43,nan,66.95,465.58,0.00,0.00,-6.975891,107.630325
621,14:30:47,0.14,nan,67.19,465.60,0.00,0.00,-6.975773,107.630279
621,14:30:57,-0.08,nan,67.19,465.61,0.00,0.00,-6.975762,107.630287
621,14:31:07,-0.34,nan,67.19,465.62,240.07,0.89,-6.975939,107.630287
