header,ketinggian,temperature,kelembaban,tekanan,lintang,bujur,roll,pitch,yaw
OK,-1.68,32.24,61.07,465.80,-6.977028,107.630256,1,-3,302.50
OK,-1.84,32.24,61.07,465.81,-6.977028,107.630256,1,-3,302.50
OK,-2.11,32.24,61.07,465.82,-6.977028,107.630256,1,-3,302.50
OK,-1.97,32.24,61.07,465.81,-6.977028,107.630256,1,-3,302.50
OK,-1.80,32.24,61.07,465.80,-6.977028,107.630256,1,-3,302.50
OK,-1.94,32.24,61.07,465.81,-6.977028,107.630256,1,-3,302.50
OK,-1.75,32.24,61.07,465.80,-6.977028,107.630256,1,-3,302.50
OK,-1.80,32.24,61.01,465.80,-6.977028,107.630256,1,-3,302.50
OK,-1.70,32.24,61.01,465.80,-6.977028,107.630256,1,-3,302.50
OK,-1.82,32.24,61.01,465.80,-6.977028,107.630256,1,-3,302.50
OK,-1.85,32.24,61.01,465.81,-6.977029,107.630256,1,-3,302.50
OK,-1.63,32.24,61.01,465.79,-6.977029,107.630256,1,-3,302.50
OK,-1.80,32.24,61.01,465.80,-6.977029,107.630256,1,-3,302.50
OK,-1.89,32.24,61.07,465.81,-6.977029,107.630256,1,-3,302.50
OK,-1.87,32.24,61.07,465.81,-6.977029,107.630256,1,-3,302.50
OK,-1.66,32.24,61.07,465.80,-6.977029,107.630256,1,-3,302.50
OK,-1.75,32.24,61.07,465.80,-6.977030,107.630256,1,-3,302.50
OK,-1.66,32.24,61.07,465.80,-6.977030,107.630256,1,-3,302.50
OK,-2.02,32.24,61.07,465.82,-6.977030,107.630256,1,-3,302.40
OK,-1.97,32.24,61.07,465.81,-6.977030,107.630256,1,-3,302.50
OK,-1.82,32.20,61.09,465.80,-6.977030,107.630256,1,-3,302.50
OK,-1.85,32.20,61.09,465.81,-6.977030,107.630256,1,-3,302.50
OK,-1.61,32.20,61.09,465.79,-6.977030,107.630256,1,-3,302.50
OK,-2.13,32.20,61.09,465.82,-6.977032,107.630256,1,-3,302.50
OK,-2.01,32.20,61.09,465.81,-6.977032,107.630256,1,-3,302.50
OK,-1.78,32.20,61.09,465.80,-6.977032,107.630256,1,-3,302.50
OK,-2.04,32.22,61.04,465.82,-6.977032,107.630256,1,-3,302.50
OK,-1.80,32.22,61.04,465.80,-6.977032,107.630256,1,-3,302.50
OK,-1.87,32.22,61.04,465.81,-6.977032,107.630256,1,-3,302.50
OK,-1.65,32.22,61.04,465.79,-6.977033,107.630256,1,-3,302.50
OK,-2.03,32.22,61.04,465.82,-6.977033,107.630256,1,-3,302.50
OK,-1.29,32.22,61.04,465.78,-6.977033,107.630256,1,-3,302.50
OK,-1.88,32.22,61.04,465.81,-6.977033,107.630256,1,-3,302.50
OK,-1.78,32.22,61.06,465.80,-6.977033,107.630256,1,-3,302.50
OK,-1.46,32.22,61.06,465.78,-6.977033,107.630256,1,-3,302.50
OK,-1.59,32.22,61.06,465.79,-6.977032,107.630256,1,-3,302.50
OK,-1.54,32.22,61.06,465.79,-6.977032,107.630256,1,-3,302.50
OK,-1.81,32.22,61.06,465.80,-6.977032,107.630256,1,-3,302.40
OK,-1.87,32.22,61.06,465.81,-6.977032,107.630256,1,-3,302.50
OK,-1.75,32.22,61.07,465.80,-6.977032,107.630256,1,-3,302.50
OK,-2.10,32.22,61.07,465.82,-6.977032,107.630256,1,-3,302.50
