header,ketinggian,temperature,kelembaban,tekanan,lintang,bujur,roll,pitch,yaw
OK,-1.23,32.34,60.84,465.77,-6.976964,107.630210,1,-4,302.40
OK,-1.23,32.34,60.84,465.77,-6.976964,107.630210,0,-3,303.50
OK,-1.53,32.34,60.84,465.79,-6.976964,107.630210,0,-2,303.60
OK,-1.28,32.34,60.84,465.77,-6.976964,107.630210,1,-3,302.60
OK,-1.47,32.34,60.84,465.78,-6.976963,107.630210,2,-4,301.50
OK,-1.53,32.34,60.84,465.79,-6.976963,107.630210,2,-4,301.60
OK,-1.33,32.34,60.84,465.78,-6.976963,107.630210,0,-3,302.60
OK,-1.38,32.34,60.83,465.78,-6.976963,107.630210,0,-2,303.50
OK,-0.97,32.34,60.83,465.76,-6.976963,107.630210,0,-3,303.10
OK,-1.13,32.34,60.83,465.77,-6.976963,107.630210,2,-4,302.10
OK,-1.31,32.34,60.83,465.78,-6.976962,107.630210,2,-4,301.70
OK,-1.36,32.34,60.83,465.78,-6.976962,107.630210,1,-3,302.20
OK,-1.25,32.34,60.83,465.77,-6.976962,107.630210,0,-2,303.10
OK,-1.09,32.36,60.79,465.76,-6.976962,107.630210,0,-3,303.20
OK,-1.23,32.36,60.79,465.77,-6.976962,107.630210,1,-4,302.40
OK,-1.31,32.36,60.79,465.78,-6.976962,107.630210,2,-4,301.80
OK,-1.23,32.36,60.79,465.77,-6.976962,107.630210,1,-4,302.10
OK,-1.22,32.36,60.79,465.77,-6.976962,107.630210,0,-3,302.90
OK,-0.88,32.36,60.79,465.75,-6.976962,107.630210,0,-2,303.20
OK,-1.48,32.34,60.82,465.79,-6.976962,107.630210,1,-4,302.50
OK,-1.61,32.34,60.82,465.79,-6.976962,107.630210,2,-4,301.90
OK,-1.13,32.34,60.82,465.77,-6.976962,107.630210,1,-4,302.00
OK,-1.22,32.34,60.82,465.77,-6.976962,107.630210,0,-3,302.70
OK,-0.91,32.34,60.82,465.75,-6.976961,107.630210,0,-2,303.10
OK,-1.45,32.34,60.82,465.78,-6.976961,107.630210,0,-3,302.90
OK,-1.25,32.34,60.82,465.77,-6.976961,107.630210,1,-4,302.30
OK,-1.33,32.34,60.78,465.78,-6.976961,107.630210,2,-4,302.00
OK,-1.12,32.34,60.78,465.77,-6.976961,107.630210,1,-3,302.60
OK,-1.14,32.34,60.78,465.77,-6.976961,107.630210,0,-2,303.10
OK,-1.43,32.34,60.78,465.78,-6.976961,107.630210,0,-3,302.90
OK,-1.75,32.34,60.78,465.80,-6.976961,107.630210,1,-4,302.20
OK,-1.49,32.34,60.78,465.79,-6.976961,107.630210,2,-4,301.80
OK,-1.31,32.37,60.78,465.78,-6.976961,107.630210,1,-3,302.30
OK,-1.34,32.37,60.78,465.78,-6.976961,107.630210,0,-3,303.00
OK,-1.61,32.37,60.78,465.79,-6.976961,107.630210,0,-3,303.10
OK,-1.41,32.37,60.78,465.78,-6.976961,107.630210,1,-4,302.40
OK,-1.14,32.37,60.78,465.77,-6.976960,107.630210,2,-4,301.90
OK,-1.39,32.37,60.78,465.78,-6.976960,107.630210,2,-4,301.90
OK,-1.08,32.37,60.78,465.76,-6.976960,107.630210,1,-3,302.70
OK,-1.00,32.36,60.78,465.76,-6.976960,107.630210,0,-3,303.20
OK,-1.25,32.36,60.78,465.77,-6.976960,107.630210,1,-3,302.70
OK,-1.19,32.36,60.78,465.77,-6.976960,107.630210,1,-4,302.10
OK,-1.37,32.36,60.78,465.78,-6.976960,107.630210,2,-4,301.90
OK,-1.53,32.36,60.78,465.79,-6.976959,107.630210,1,-3,302.40
OK,-1.36,32.36,60.78,465.78,-6.976959,107.630210,0,-3,303.00
OK,-1.33,32.36,60.77,465.78,-6.976959,107.630210,0,-3,302.80
OK,-1.21,32.36,60.77,465.77,-6.976959,107.630210,1,-4,302.20
OK,-0.94,32.36,60.77,465.76,-6.976959,107.630210,2,-4,301.90
OK,-1.26,32.36,60.77,465.77,-6.976959,107.630210,1,-4,302.20
OK,-1.24,32.36,60.77,465.77,-6.976960,107.630210,0,-3,302.90
OK,-1.35,32.36,60.77,465.78,-6.976960,107.630210,0,-3,303.20
OK,-1.32,32.36,60.77,465.78,-6.976960,107.630210,1,-4,302.70
OK,-1.47,32.34,60.77,465.79,-6.976960,107.630210,2,-4,301.90
OK,-1.26,32.34,60.77,465.77,-6.976960,107.630210,1,-4,302.10
OK,-0.87,32.34,60.77,465.75,-6.976960,107.630210,1,-3,302.60
OK,-1.08,32.34,60.77,465.76,-6.976960,107.630210,0,-3,303.10
OK,-1.06,32.34,60.77,465.76,-6.976961,107.630210,0,-3,302.90
OK,-1.53,32.34,60.77,465.79,-6.976961,107.630210,1,-4,302.20
