Peserta id,Waktu,Ketinggian,Temperature,Kelembaban,Tekanan,Arah Angin,Kecepatan Angin,Lintang,Bujur
621,14:41:56,-1.06,34.96,59.62,465.69,0.00,0.00,-6.975769,107.630294
621,14:42:06,-1.09,34.99,59.69,465.69,180.00,2.56,-6.975814,107.630325
