Peserta id,Waktu,Ketinggian,Temperature,Kelembaban,Tekanan,Arah Angin,Kecepatan Angin,Lintang,Bujur
621,11:18:51,64,43.89,42.65,466.57,0.00,0.00,-6.976121,107.630249
621,11:19:01,129,43.87,41.64,466.58,0.00,0.00,-6.976122,107.630241
