header,ketinggian,temperature,kelembaban,tekanan,lintang,bujur,roll,pitch,yaw
OK,4.68,43.37,41.96,466.61,-6.976118,107.630226,0,-4,142.00
OK,4.41,43.37,41.96,466.62,-6.976118,107.630226,0,-4,142.40
OK,4.61,43.37,41.96,466.61,-6.976118,107.630226,0,-4,142.40
OK,4.31,43.37,41.96,466.63,-6.976118,107.630218,0,-4,142.10
OK,4.61,43.38,41.99,466.61,-6.976117,107.630218,1,-4,141.70
OK,4.73,43.38,41.99,466.60,-6.976117,107.630218,0,-4,141.90
OK,4.50,43.38,41.99,466.62,-6.976117,107.630218,0,-4,142.20
OK,4.47,43.38,41.99,466.62,-6.976117,107.630218,0,-4,142.40
OK,4.40,43.38,41.99,466.62,-6.976117,107.630218,0,-4,142.10
OK,4.54,43.38,41.99,466.61,-6.976117,107.630218,1,-4,141.80
OK,4.48,43.38,41.96,466.62,-6.976117,107.630218,0,-4,141.90
OK,4.56,43.38,41.96,466.61,-6.976117,107.630218,0,-4,142.20
OK,4.58,43.38,41.96,466.61,-6.976117,107.630218,0,-4,142.30
OK,4.45,43.38,41.96,466.62,-6.976117,107.630218,0,-4,142.20
OK,4.55,43.38,41.96,466.61,-6.976117,107.630218,1,-4,141.90
OK,4.21,43.38,41.96,466.63,-6.976117,107.630218,1,-4,141.90
OK,4.35,43.38,41.96,466.62,-6.976117,107.630218,0,-4,142.10
OK,4.72,43.37,41.92,466.60,-6.976116,107.630218,0,-4,142.20
OK,4.43,43.37,41.92,466.62,-6.976116,107.630218,0,-4,142.20
OK,4.54,43.37,41.92,466.61,-6.976116,107.630218,1,-4,141.90
OK,4.63,43.37,41.92,466.61,-6.976116,107.630218,1,-4,141.80
OK,4.65,43.37,41.92,466.61,-6.976116,107.630218,0,-4,142.00
OK,4.42,43.37,41.92,466.62,-6.976116,107.630218,0,-4,142.20
OK,4.58,43.38,41.90,466.61,-6.976116,107.630218,0,-4,142.20
OK,4.62,43.38,41.90,466.61,-6.976116,107.630218,0,-4,142.10
OK,4.42,43.38,41.90,466.62,-6.976116,107.630218,1,-4,141.90
OK,4.34,43.38,41.90,466.62,-6.976116,107.630218,0,-4,141.90
OK,4.54,43.38,41.90,466.61,-6.976116,107.630218,0,-4,142.10
OK,4.50,43.38,41.90,466.62,-6.976116,107.630218,0,-4,142.10
OK,4.12,43.38,41.90,466.64,-6.976116,107.630226,0,-4,142.20
OK,3.99,43.39,41.90,466.64,-6.976116,107.630226,1,-4,142.10
OK,4.43,43.39,41.90,466.62,-6.976116,107.630226,1,-4,141.90
OK,4.49,43.39,41.90,466.62,-6.976116,107.630226,0,-4,142.00
OK,4.56,43.39,41.90,466.61,-6.976116,107.630226,0,-4,142.10
OK,4.33,43.39,41.90,466.63,-6.976116,107.630226,0,-4,142.10
OK,4.60,43.39,41.90,466.61,-6.976116,107.630226,1,-4,142.00
OK,4.69,43.38,41.89,466.61,-6.976116,107.630226,1,-4,142.00
OK,4.35,43.38,41.89,466.62,-6.976116,107.630226,0,-4,141.90
OK,4.67,43.38,41.89,466.61,-6.976116,107.630226,0,-4,142.00
OK,4.49,43.38,41.89,466.62,-6.976116,107.630226,0,-4,142.10
OK,4.71,43.38,41.89,466.60,-6.976116,107.630226,0,-4,142.10
OK,4.32,43.38,41.89,466.63,-6.976116,107.630226,1,-4,141.90
OK,4.34,43.38,41.89,466.62,-6.976116,107.630226,0,-4,141.90
OK,4.53,43.41,41.85,466.61,-6.976116,107.630226,0,-4,141.90
OK,4.09,43.41,41.85,466.64,-6.976116,107.630226,0,-4,142.00
OK,4.28,43.41,41.85,466.63,-6.976116,107.630226,0,-4,142.10
OK,4.49,43.41,41.85,466.62,-6.976116,107.630226,0,-4,142.00
OK,4.41,43.41,41.85,466.62,-6.976116,107.630226,1,-4,141.90
OK,4.73,43.41,41.85,466.60,-6.976116,107.630226,0,-4,141.80
OK,4.66,43.39,41.86,466.61,-6.976116,107.630226,0,-4,141.90
OK,4.47,43.39,41.86,466.62,-6.976116,107.630226,0,-4,142.00
OK,4.75,43.39,41.86,466.60,-6.976116,107.630226,0,-4,142.10
OK,4.00,43.39,41.86,466.64,-6.976116,107.630226,1,-4,142.00
OK,4.61,43.39,41.86,466.61,-6.976116,107.630226,0,-4,141.90
OK,4.50,43.39,41.86,466.62,-6.976116,107.630226,0,-4,141.80
OK,4.37,43.39,41.89,466.62,-6.976116,107.630226,0,-4,142.00
OK,4.98,43.39,41.89,466.59,-6.976116,107.630226,0,-4,142.10
OK,4.37,43.39,41.89,466.62,-6.976116,107.630226,0,-4,142.10
OK,4.30,43.39,41.89,466.63,-6.976116,107.630226,0,-4,141.80
OK,4.52,43.39,41.89,466.61,-6.976116,107.630226,0,-4,141.80
OK,4.35,43.39,41.89,466.62,-6.976116,107.630226,0,-4,141.90
