header,ketinggian,temperature,kelembaban,tekanan,lintang,bujur,roll,pitch,yaw
OK,-1.00,32.23,61.88,465.76,-6.976957,107.630256,1,-3,305.30
OK,-1.25,32.23,61.88,465.77,-6.976957,107.630256,1,-3,305.30
OK,-1.04,32.23,61.88,465.76,-6.976957,107.630256,1,-3,305.30
OK,-1.15,32.23,61.88,465.77,-6.976957,107.630256,1,-3,305.30
OK,-1.16,32.26,61.92,465.77,-6.976957,107.630256,1,-3,305.30
OK,-1.31,32.26,61.92,465.78,-6.976957,107.630256,1,-3,305.30
OK,-1.33,32.26,61.92,465.78,-6.976957,107.630256,1,-3,305.30
OK,-1.04,32.26,61.92,465.76,-6.976957,107.630256,1,-3,305.30
OK,-1.07,32.26,61.92,465.76,-6.976957,107.630256,1,-3,305.30
OK,-1.10,32.26,61.92,465.76,-6.976959,107.630256,1,-3,305.30
OK,-1.06,32.26,61.89,465.76,-6.976959,107.630256,1,-3,305.30
OK,-1.52,32.26,61.89,465.79,-6.976959,107.630256,1,-3,305.30
OK,-1.37,32.26,61.89,465.78,-6.976959,107.630256,1,-3,305.30
OK,-1.23,32.26,61.89,465.77,-6.976959,107.630256,1,-3,305.30
OK,-1.58,32.26,61.89,465.79,-6.976959,107.630256,1,-3,305.30
OK,-1.05,32.26,61.89,465.76,-6.976959,107.630256,1,-3,305.30
OK,-1.12,32.26,61.89,465.77,-6.976960,107.630256,1,-3,305.30
OK,-1.16,32.26,61.87,465.77,-6.976960,107.630256,1,-3,305.30
OK,-1.38,32.26,61.87,465.78,-6.976960,107.630256,1,-3,305.30
OK,-1.65,32.26,61.87,465.79,-6.976960,107.630256,1,-3,305.30
OK,-1.41,32.26,61.87,465.78,-6.976960,107.630256,1,-3,305.30
OK,-1.18,32.26,61.87,465.77,-6.976960,107.630256,1,-3,305.30
OK,-1.04,32.26,61.87,465.76,-6.976963,107.630256,1,-3,305.20
OK,-1.16,32.26,61.90,465.77,-6.976963,107.630256,1,-3,305.30
OK,-1.22,32.26,61.90,465.77,-6.976963,107.630256,1,-3,305.30
OK,-1.52,32.26,61.90,465.79,-6.976963,107.630256,1,-3,305.30
OK,-1.16,32.26,61.90,465.77,-6.976963,107.630256,1,-3,305.30
OK,-1.15,32.26,61.90,465.77,-6.976963,107.630256,1,-3,305.30
OK,-1.42,32.26,61.90,465.78,-6.976963,107.630256,1,-3,305.20
OK,-1.29,32.26,61.90,465.78,-6.976964,107.630256,1,-3,305.20
OK,-1.20,32.26,61.85,465.77,-6.976964,107.630256,1,-3,305.20
OK,-1.08,32.26,61.85,465.76,-6.976964,107.630256,1,-3,305.30
OK,-1.10,32.26,61.85,465.76,-6.976964,107.630256,1,-3,305.30
OK,-1.25,32.26,61.85,465.77,-6.976964,107.630256,1,-3,305.30
OK,-1.37,32.26,61.85,465.78,-6.976964,107.630256,1,-3,305.30
OK,-1.27,32.26,61.85,465.77,-6.976967,107.630256,1,-3,305.20
OK,-1.52,32.24,61.90,465.79,-6.976967,107.630256,1,-3,305.30
OK,-1.25,32.24,61.90,465.77,-6.976967,107.630256,1,-3,305.30
OK,-1.33,32.24,61.90,465.78,-6.976967,107.630256,1,-3,305.30
