Peserta id,Waktu,Ketinggian,Temperature,Kelembaban,Tekanan,Arah Angin,Kecepatan Angin,Lintang,Bujur
621,16:31:05,63,32.33,61.05,465.73,0.00,0.00,-6.976984,107.630249
621,16:31:15,127,32.36,60.96,465.74,0.00,0.00,-6.976987,107.630249
