header,ketinggian,temperature,kelembaban,tekanan,lintang,bujur,roll,pitch,yaw
OK,2.65,31.49,64.48,465.56,-6.976519,107.630348,-8,0,276.60
OK,2.52,31.49,64.45,465.56,-6.976519,107.630348,2,-3,313.80
OK,2.56,31.49,64.45,465.56,-6.976519,107.630348,6,5,333.60
OK,2.63,31.49,64.45,465.56,-6.976516,107.630348,1,8,335.50
OK,2.80,31.49,64.45,465.55,-6.976516,107.630348,-7,-13,291.40
OK,2.66,31.48,64.49,465.56,-6.976516,107.630348,10,-7,277.60
OK,2.25,31.48,64.49,465.58,-6.976516,107.630348,2,0,285.00
OK,2.36,31.48,64.49,465.57,-6.976515,107.630348,-6,-4,299.10
OK,2.50,31.48,64.49,465.57,-6.976515,107.630348,-5,-4,315.40
OK,2.69,31.48,64.49,465.56,-6.976515,107.630348,1,-3,318.70
OK,2.25,31.48,64.49,465.58,-6.976515,107.630348,12,3,306.50
OK,2.59,31.49,64.45,465.56,-6.976515,107.630348,0,-7,266.80
OK,2.47,31.49,64.45,465.57,-6.976517,107.630348,-4,0,217.20
OK,2.63,31.49,64.45,465.56,-6.976517,107.630348,2,-13,197.20
OK,2.40,31.49,64.45,465.57,-6.976517,107.630348,0,-20,177.70
OK,2.76,31.49,64.45,465.55,-6.976517,107.630348,-1,-6,149.10
OK,2.59,31.51,64.50,465.56,-6.976517,107.630348,15,16,128.40
OK,2.52,31.51,64.50,465.57,-6.976517,107.630348,6,-8,148.00
OK,2.42,31.51,64.50,465.57,-6.976517,107.630348,-2,-16,161.20
OK,2.49,31.51,64.50,465.57,-6.976515,107.630348,-7,-13,168.70
OK,2.20,31.51,64.50,465.58,-6.976515,107.630348,-4,2,172.20
OK,2.44,31.51,64.50,465.57,-6.976515,107.630348,-4,15,182.30
OK,2.27,31.49,64.47,465.58,-6.976515,107.630348,6,-13,205.90
OK,2.62,31.49,64.47,465.56,-6.976515,107.630348,-4,-9,198.50
OK,2.74,31.49,64.47,465.55,-6.976512,107.630348,6,-3,187.10
OK,2.73,31.49,64.47,465.55,-6.976512,107.630348,13,0,174.80
OK,2.60,31.49,64.47,465.56,-6.976512,107.630348,0,-2,169.40
OK,2.59,31.49,64.47,465.56,-6.976512,107.630348,-6,-7,168.70
OK,2.49,31.49,64.47,465.57,-6.976512,107.630348,-1,-1,165.30
OK,2.56,31.49,64.47,465.56,-6.976512,107.630348,0,-5,167.80
OK,2.36,31.49,64.47,465.57,-6.976511,107.630348,-8,-2,166.70
OK,2.64,31.49,64.47,465.56,-6.976511,107.630348,12,-3,156.30
OK,2.48,31.49,64.50,465.57,-6.976511,107.630348,-8,-7,150.80
OK,2.59,31.49,64.50,465.56,-6.976511,107.630348,-4,0,149.10
OK,2.29,31.49,64.50,465.58,-6.976514,107.630348,10,3,152.50
OK,2.33,31.49,64.50,465.58,-6.976514,107.630348,9,2,163.70
