header,ketinggian,temperature,kelembaban,tekanan,lintang,bujur,roll,pitch,yaw
OK,1.42,44.08,39.97,466.44,-6.975917,107.630264,1,-4,143.30
OK,1.10,44.08,39.97,466.46,-6.975917,107.630264,1,-4,142.90
OK,1.13,44.08,39.97,466.45,-6.975917,107.630264,1,-4,142.80
OK,0.91,44.08,39.96,466.47,-6.975917,107.630264,1,-4,143.20
OK,1.18,44.08,39.96,466.45,-6.975917,107.630264,0,-4,143.50
OK,0.85,44.08,39.96,466.47,-6.975917,107.630264,1,-4,143.40
OK,1.11,44.08,39.96,466.46,-6.975917,107.630264,1,-4,143.00
OK,0.95,44.08,39.96,466.46,-6.975917,107.630264,1,-4,142.80
OK,0.95,44.08,39.96,466.46,-6.975917,107.630264,1,-4,143.00
OK,1.16,44.08,39.94,466.45,-6.975917,107.630264,0,-4,143.50
OK,1.04,44.08,39.94,466.46,-6.975917,107.630264,0,-4,143.40
OK,1.21,44.08,39.94,466.45,-6.975917,107.630264,1,-4,143.10
OK,1.17,44.08,39.94,466.45,-6.975917,107.630264,1,-4,142.90
OK,1.09,44.08,39.94,466.46,-6.975917,107.630264,1,-4,143.00
OK,0.98,44.08,39.94,466.46,-6.975917,107.630264,1,-4,143.20
OK,0.68,44.08,39.94,466.48,-6.975917,107.630264,0,-4,143.40
OK,1.46,44.10,39.96,466.44,-6.975917,107.630264,1,-4,143.10
OK,1.01,44.10,39.96,466.46,-6.975917,107.630264,1,-4,142.90
OK,0.79,44.10,39.96,466.47,-6.975917,107.630264,1,-4,143.00
OK,1.23,44.10,39.96,466.45,-6.975917,107.630264,1,-4,143.20
OK,0.97,44.10,39.96,466.46,-6.975917,107.630264,0,-4,143.30
OK,1.14,44.10,39.96,466.45,-6.975917,107.630264,1,-4,143.20
OK,0.81,44.08,39.89,466.47,-6.975917,107.630264,1,-4,143.00
OK,0.81,44.08,39.89,466.47,-6.975917,107.630264,1,-4,143.00
OK,1.07,44.08,39.89,466.46,-6.975917,107.630264,1,-4,143.20
OK,1.10,44.08,39.89,466.46,-6.975917,107.630264,1,-4,143.30
OK,0.87,44.08,39.89,466.47,-6.975917,107.630264,1,-4,143.30
OK,1.19,44.08,39.89,466.45,-6.975917,107.630264,1,-4,143.10
OK,0.79,44.08,39.89,466.47,-6.975917,107.630264,1,-4,142.90
OK,1.20,44.12,39.91,466.45,-6.975917,107.630264,1,-4,143.00
OK,0.61,44.12,39.91,466.48,-6.975917,107.630264,1,-4,143.30
OK,0.94,44.12,39.91,466.47,-6.975916,107.630264,1,-4,143.30
OK,1.13,44.12,39.91,466.45,-6.975916,107.630264,1,-4,143.10
OK,0.91,44.12,39.91,466.47,-6.975916,107.630264,1,-4,143.00
OK,1.23,44.12,39.91,466.45,-6.975916,107.630264,1,-4,143.00
OK,1.15,44.08,39.93,466.45,-6.975916,107.630264,1,-4,143.10
OK,0.58,44.08,39.93,466.49,-6.975916,107.630264,1,-4,143.20
OK,1.26,44.08,39.93,466.45,-6.975916,107.630264,1,-4,143.20
OK,1.07,44.08,39.93,466.46,-6.975916,107.630264,1,-4,143.20
OK,1.06,44.08,39.93,466.46,-6.975916,107.630264,1,-4,143.00
OK,1.13,44.08,39.93,466.45,-6.975916,107.630264,1,-4,143.00
OK,1.10,44.12,39.92,466.46,-6.975916,107.630264,1,-4,143.10
